CIEL ID,Concept UUID,English preferred name,Spanish preferred name,Spanish names,Has Spanish,Has exactly one preferred Spanish,All Spanish names have external_id
118554,118554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Dysplasia of growth plate,epifisitis,1,True,True,True
155612,155612AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Climacteric arthritis of spine,Artritis climatérica de columna vertebral,1,True,True,True
118553,118553AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Histiocytoid hemangioma,Hemangioma histiocitoide,1,True,True,True
118552,118552AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Pseudopyogenic granuloma,hemangioma epiteloide de piel,1,True,True,True
155611,155611AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cleft soft palate,Hendidura del paladar blando,3,True,True,True
118551,118551AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Epithelial pearls in neonatal mouth,Perlas epiteliales en boca neonatal,1,True,True,True
155610,155610AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cleft hard palate with unilateral cleft lip,"Paladar duro hendido con labio leporino, unilateral",2,True,True,True
118550,118550AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Epstein's Pearl of mouth,perla palatina de Epstein,1,True,True,True
118549,118549AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erb-Duchenne paralysis,parálisis de Erb - Duchenne,1,True,True,True
155609,155609AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cleft hard palate with cleft soft palate,paladar duro hendido con paladar blando hendido,3,True,True,True
155608,155608AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Clear cell sarcoma,sarcoma de células claras,2,True,True,True
118548,118548AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erosion of teeth,erosión de los dientes,1,True,True,True
155607,155607AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Clark level V melanoma,"Melanoma, nivel 5 de Clark",3,True,True,True
118542,118542AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Clerambault syndrome,erotomanía,1,True,True,True
155606,155606AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Clark level IV melanoma,"Melanoma, nivel 4 de Clark",2,True,True,True
118541,118541AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erotomania,erotomanía,1,True,True,True
155605,155605AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Clark level III melanoma,"Melanoma, nivel 3 de Clark",2,True,True,True
118540,118540AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Rash, Child Under 2 Years","Erupción, niños menores de 2 años",1,True,True,True
118539,118539AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Acute skin eruption of discoloration, elevations, blisters","Erupción cutánea aguda de decoloración, elevaciones, ampollas",1,True,True,True
155604,155604AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Clark level II melanoma,"Melanoma, nivel 2 de Clark",2,True,True,True
118537,118537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Rash and nonspecific skin eruption,erupción cutánea,1,True,True,True
155603,155603AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Clark level I melanoma,"Melanoma, nivel 1 de Clark",2,True,True,True
155602,155602AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cinnarizine adverse reaction,Reacción adversa a la cinarizina,1,True,True,True
118536,118536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythema,,0,False,False,True
118535,118535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Hyperaemia,hiperemia,1,True,True,True
155601,155601AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ciguatera fish poisoning,Efecto tóxico causado por ciguatoxina,3,True,True,True
118534,118534AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Red Skin,eritema,1,True,True,True
155600,155600AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cigarette smoker,Fumador de cigarrillos,1,True,True,True
1556,1556AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Antibiotic given,Antibiótico dado,1,True,True,True
118533,118533AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythema annulare centrifugum,,0,False,False,True
155599,155599AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cidofovir-induced anterior uveitis,Uveítis anterior producida por cidofovir,1,True,True,True
118532,118532AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythema gyratum perstans,eritema anular centrífugo,1,True,True,True
155598,155598AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chymotrypsin adverse reaction,Reacción adversa a la quimotripsina,1,True,True,True
118530,118530AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythema induratum,eritema indurado,1,True,True,True
155597,155597AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronotropic incompetence,Insuficiencia cronotrópica,2,True,True,True
118529,118529AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythema nodosum migrans,,0,False,False,True
155596,155596AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic vomiting,Vómito crónico,1,True,True,True
118528,118528AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Panniculitis, subacute nodular migratory",eritema nudoso migratorio,1,True,True,True
155595,155595AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic thyroiditis with transient thyrotoxicosis,Tiroiditis crónica con tirotoxicosis transitoria,1,True,True,True
118526,118526AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythematous condition,afección eritematosa,1,True,True,True
155594,155594AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Chronic tension-type headache, intractable",Cefalea tensional crónica,2,True,True,True
118524,118524AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythroblastosis,eritroblastosis,1,True,True,True
155593,155593AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic tension-type headache,,1,True,False,True
118523,118523AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythrocytosis due to autotransfusion,eritrocitosis por autotransfusión,1,True,True,True
155592,155592AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic spontaneous intraventricular hemorrhage associated with coagulopathy,Hemorragia intraventricular espontánea crónica asociada a coagulopatía,1,True,True,True
118521,118521AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exfoliative dermatitis,eritrodermia,1,True,True,True
155591,155591AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic sciatica,Ciática crónica,1,True,True,True
155590,155590AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic retention of urine,Retención crónica de orina,1,True,True,True
118519,118519AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythema toxicum,eritema tóxico,1,True,True,True
155589,155589AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic renal impairment,,0,False,False,True
118518,118518AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythema toxicum neonatorum,eritodermia del recién nacido,1,True,True,True
155588,155588AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic rejection of pancreas transplant,Rechazo crónico de trasplante de páncreas,1,True,True,True
118517,118517AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythrokeratodermia variabilis,,0,False,False,True
155587,155587AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic rejection of liver transplant,Rechazo crónico de trasplante hepático,1,True,True,True
118516,118516AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Congenital poikiloderma,eritroqueratodermia variabilis,1,True,True,True
155586,155586AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic rejection of intestine transplant,Rechazo crónico de trasplante intestinal,1,True,True,True
118515,118515AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Erythropenia,eritropenia,1,True,True,True
155585,155585AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic rejection of cardiac transplant,Rechazo crónico de trasplante cardíaco,1,True,True,True
155584,155584AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic rejection of bone marrow transplant,Rechazo crónico de trasplante de médula ósea,1,True,True,True
118513,118513AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Esophageal varices,Varices Esofágicas,1,True,True,True
118512,118512AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Oesophageal varices without mention of bleeding in diseases classified elsewhere,várices esofágicas,1,True,True,True
155583,155583AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic pulmonary insufficiency following surgery,Insuficiencia pulmonar crónica luego de una cirugía,2,True,True,True
118511,118511AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Oesophageal varices without bleeding,várices esofágicas no sangrantes,1,True,True,True
155582,155582AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic pulmonary blastomycosis,Blastomicosis pulmonar crónica,1,True,True,True
155581,155581AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic progressive renal failure,Insuficiencia renal crónica progresiva,1,True,True,True
118510,118510AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Oesophagitis,esofagitis,1,True,True,True
155580,155580AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Chronic postrheumatic arthropathy [jaccoud], unspecified site","artropatía postraumática crónica [jaccoud], sitio no especificado",5,True,True,True
118507,118507AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Esophoria,esoforia,1,True,True,True
155579,155579AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic pelvic pain in female,Dolor crónico en pelvis femenina,4,True,True,True
118506,118506AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Esotropia,esotropía,1,True,True,True
155578,155578AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic pain in face,Dolor crónico en la cara,2,True,True,True
118504,118504AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Essential hypertension in obstetric context,hipertensión esencial en el contexto obstétrico,1,True,True,True
155577,155577AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic osteomyelitis with draining sinus,Osteomielitis crónica con fístula productiva,3,True,True,True
118502,118502AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Essential thrombocythemia,trombocitemia esencial,1,True,True,True
155576,155576AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic neutrophilic leukemia,Leucemia neutrófila crónica,2,True,True,True
118501,118501AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ethmoid sinusitis,sinusitis etmoidal,1,True,True,True
118500,118500AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ethylene glycol poisoning,intoxicación por etilenglicol,1,True,True,True
155575,155575AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Chronic nephritic syndrome, diffuse mesangial proliferative glomerulonephritis","síndrome nefrítico crónico, glomerulonefritis mesangial proliferativa difusa",3,True,True,True
1185,1185AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Treatment,Tratamiento,2,True,True,True
155574,155574AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic multifocal osteomyelitis,Osteomielitis multifocal crónica,1,True,True,True
118499,118499AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Other disorder of eustachian tube,Otro trastorno de la trompa de Eustaquio,1,True,True,True
155573,155573AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic mucocutaneous candidiasis,Candidiasis mucocutánea crónica,1,True,True,True
118498,118498AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Eustachian tube disorder,trastorno de la trompa de Eustaquio,1,True,True,True
155572,155572AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic mixed headache syndrome,Síndrome de cefalea crónica mixta,1,True,True,True
118497,118497AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Tubotympanitis,tubotimpanitis,1,True,True,True
155571,155571AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic mental disorder,Deficiencia mental crónica,2,True,True,True
118496,118496AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Eustachian salpingitis,salpingitis de trompa de Eustaquio,1,True,True,True
155570,155570AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic meningococcemia,Meningococemia crónica,2,True,True,True
118494,118494AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic obstructive asthma with exacerbation,Asma obstructiva crónica con exacerbación,1,True,True,True
155569,155569AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic lung disease,Enfermedad pulmonar crónica,1,True,True,True
118493,118493AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Asthma with exacerbation,exacerbación de asma,1,True,True,True
155568,155568AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic intracranial subdural hematoma,Hematoma subdural intracraneal crónico,1,True,True,True
118492,118492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exanthema subitum,,2,True,False,True
155567,155567AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic idiopathic urticaria,Urticaria idiopática crónica,2,True,True,True
118491,118491AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Three Day fever,exantema súbito,1,True,True,True
155566,155566AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic hypoxemic respiratory failure,Insuficiencia respiratoria crónica hipoxémica,2,True,True,True
118490,118490AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Excessive attrition of teeth,fricción excesiva de los dientes,1,True,True,True
155565,155565AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic hypercapnic respiratory failure,Falla respiratoria crónica hipercápnica,2,True,True,True
118484,118484AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Eating, excessive indulgence","Comer, indulgencia excesiva",1,True,True,True
155564,155564AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic headache disorder,trastorno de dolor de cabeza crónico,1,True,True,True
155563,155563AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic graft-versus-host disease,Enfermedad crónica de injerto contra huésped,2,True,True,True
118483,118483AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Polyphagia,ingestión excesiva - polifagia,1,True,True,True
155562,155562AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic gastrojejunal ulcer with hemorrhage and perforation and with obstruction,"Úlcera gastroyeyunal crónica con hemorragia, perforación Y obstrucción",2,True,True,True
118478,118478AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sialorrhea,sialorrea,1,True,True,True
155561,155561AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic folliculitis,Foliculitis crónica,1,True,True,True
118477,118477AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Excessive vomiting in pregnancy,Vómitos excesivos en el embarazo.,1,True,True,True
155560,155560AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic focal glomerulonephritis,Glomerulonefritis focal crónica,1,True,True,True
118475,118475AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exhaustion due to excessive exertion,agotamiento por ejercicio excesivo,1,True,True,True
155559,155559AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic eosinophilic leukemia,Leucemia eosinofílica crónica,2,True,True,True
118473,118473AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exophoria,exoforia,1,True,True,True
155558,155558AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic duodenal ulcer with hemorrhage and perforation and with obstruction,"Úlcera duodenal crónica con hemorragia, perforación Y obstrucción",1,True,True,True
118472,118472AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exophthalmic ophthalmoplegia,oftalmoplejía exoftálmica,1,True,True,True
155557,155557AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,chronic constipation with overflow,Diarrea aclorídrica,5,True,True,True
118471,118471AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Thyroid associated ophthalmopathy,Oftalmopatía asociada a tiroides,1,True,True,True
155556,155556AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic conjunctivitis due to chlamydia trachomatis,conjuntivitis crónica por chlamydia trachomatis,4,True,True,True
118470,118470AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Endocrine exophthalmos,Exoftalmos endocrino,1,True,True,True
155555,155555AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic bullous emphysema,Enfisema bulloso,3,True,True,True
118468,118468AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ophthalmic graves disease,exoftalmía por enfermedad tiroidea ocular,1,True,True,True
155554,155554AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic back pain,Dorsalgia crónica,2,True,True,True
118467,118467AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,External auditory canal exostoses,Exostosis del canal auditivo externo,1,True,True,True
155553,155553AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,chronic appendicitis,Inflamación crónica del apéndice,2,True,True,True
118466,118466AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Exostosis of external ear canal,exostosis del canal del oído externo,1,True,True,True
155552,155552AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic anxiety,Ansiedad crónica,2,True,True,True
118465,118465AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ear cysts,Quistes de oído,1,True,True,True
155551,155551AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic anemia,Anemia crónica,1,True,True,True
118452,118452AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Explosive personality disorder,trastorno de la personalidad explosiva,1,True,True,True
155550,155550AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic anal fissure,Fisura anal crónica,1,True,True,True
118448,118448AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Radiation, ionizing",exposición a radiación ionizante,1,True,True,True
155549,155549AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic alcohol abuse,Abuso crónico del alcohol,3,True,True,True
118446,118446AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Poisoning and Toxic Reactions Caused by Other Specified Animals and Plants,Envenenamiento y reacciones tóxicas causadas por otros animales y plantas específicos,1,True,True,True
155548,155548AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chronic adenotonsillitis,Adenoamigdalitis crónica,1,True,True,True
118445,118445AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Poisoning and Toxic Reactions Caused by Animals and Plants,Envenenamientos y reacciones tóxicas causadas por animales y plantas,1,True,True,True
118443,118443AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Radiation,Radiación,1,True,True,True
155547,155547AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chondrolysis,Condrólisis del cartílago articular,4,True,True,True
118442,118442AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,External haemorrhoids without complication,Hemorroides externas sin complicaciones,1,True,True,True
155546,155546AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cholestasis of parenteral nutrition,Colestasis por nutrición parenteral,1,True,True,True
118441,118441AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,External hemorrhoids with complication,hemorroides externas sin complicación,1,True,True,True
155545,155545AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cholestasis in newborn,Colestasis en el recién nacido,2,True,True,True
118440,118440AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Hordeolum externum,,0,False,False,True
155544,155544AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cholera vaccine poisoning of undetermined intent,"Intoxicación por vacuna anticolérica, con intención indeterminada",1,True,True,True
118439,118439AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Furuncle of Eyelid,orzuelo externo,1,True,True,True
155543,155543AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cholera vaccine adverse reaction,Reacción adversa a la vacuna anticolérica,5,True,True,True
118437,118437AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,External hydrocephalus,hidrocefalia externa,1,True,True,True
155542,155542AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Cholera due to Vibrio cholerae 01, biovar El Tor",Cólera por Vibrio cholerae El Tor,2,True,True,True
118436,118436AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ballet's disease,Enfermedad del ballet,1,True,True,True
155541,155541AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Cholera due to vibrio cholerae 01, biovar cholerae",Cólera por Vibrio cholerae O1 biotipo clásico,4,True,True,True
118435,118435AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,External ophthalmoplegia,oftalmoplejía externa,1,True,True,True
155540,155540AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cholangiocarcinoma of biliary tract,colangiocarcinoma del tracto biliar,2,True,True,True
118433,118433AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Extradural hemorrhage following injury, with open intracranial wound, concussion",hemorragia extradural traumática con herida intracraneal abierta Y concusión,1,True,True,True
155539,155539AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorthalidone adverse reaction,Reacción adversa a la clortalidona,1,True,True,True
118432,118432AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Extradural hemorrhage-coma NOS,hemorragia extradural postraumática con herida intracraneal abierta Y pérdida de la consciencia,1,True,True,True
155538,155538AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlortetracycline adverse reaction,Reacción adversa a la clortetraciclina,1,True,True,True
118429,118429AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Extradural haemorrhage following injury with open intracranial wound and moderate loss of consciousness (1-24 hours),hemorragia extradural postraumática con herida intracraneal abierta Y pérdida moderada de la consciencia (de 1 a 24 horas),1,True,True,True
155537,155537AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorprothixene poisoning of undetermined intent,"Intoxicación por clorprotixeno, con intención indeterminada",1,True,True,True
118426,118426AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Extradural hemorrhage following injury, without mention of open intracranial wound, with concussion",hemorragia extradural traumática sin herida intracraneal abierta Y con concusión,1,True,True,True
155536,155536AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorprothixene poisoning,Intoxicación por clorprotixeno,1,True,True,True
118424,118424AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Extradural hemorrhage following injury, without mention of open intracranial wound, with brief (less than 1 hour) loss of consciousness","Hemorragia extradural después de una lesión, sin mención de herida intracraneal abierta, con pérdida breve (menos de 1 hora) del conocimiento",1,True,True,True
155535,155535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorprothixene overdose of undetermined intent,Sobredosis de clorprotixeno con intención indeterminada,1,True,True,True
118422,118422AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Extradural hemorrhage following injury, without mention of open intracranial wound, with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level","hemorragia extradural postraumática sin herida intracraneal abierta, con pérdida prolongada de la consciencia (más de 24 horas) Y recuperación del nivel de consciencia preexistente",1,True,True,True
155534,155534AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorprothixene adverse reaction,Reacción adversa al clorprotixeno,1,True,True,True
118418,118418AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Extradural haemorrhage following injury without open intracranial wound and with brief loss of consciousness (less than one hour),hemorragia extradural postraumática sin herida intracraneal abierta Y con pérdida breve de la consciencia (menos de una hora),1,True,True,True
155533,155533AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorpropamide poisoning of undetermined intent,"Intoxicación por clorpropamida, con intención indeterminada",1,True,True,True
118416,118416AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Extradural hemorrhage following injury, with loss of consciousness","Hemorragia extradural tras una lesión, con pérdida del conocimiento",1,True,True,True
155532,155532AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorpropamide overdose of undetermined intent,"Sobredosis de clorpropamida, con intención indeterminada",1,True,True,True
118415,118415AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Extradural hemorrhage following injury, with open intracranial wound, with loss of consciousness",hemorragia extradural postraumática sin herida intracraneal abierta Y con pérdida de la consciencia,1,True,True,True
155531,155531AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorpropamide adverse reaction,Reacción adversa a la clorpropamida,1,True,True,True
118414,118414AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Extradural hemorrhage following injury, no loss of consciousness",hemorragia extradural postraumática sin herida intracraneal abierta Y sin pérdida de la consciencia,1,True,True,True
155530,155530AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorpromazine poisoning of undetermined intent,"Intoxicación por clorpromazina, con intención indeterminada",1,True,True,True
118413,118413AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Extradural hemorrhage following injury, with open intracranial wound, no loss of consciousness","hemorragia extradural postraumática, con lesión intracraneal abierta, sin pérdida de consciencia",1,True,True,True
155529,155529AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorpromazine overdose of undetermined intent,"Sobredosis de clorpromazina, con intención indeterminada",1,True,True,True
155528,155528AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorpromazine adverse reaction,Reacción adversa a la clorpromazina,1,True,True,True
118412,118412AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Extradural haemorrhage following injury without open intracranial wound and with prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level,hemorragia extradural postraumática sin lesión intracraneal abierta Y con pérdida prolongada de la consciencia (más de 24 horas) sin recuperación del nivel de consciencia preexistente,1,True,True,True
155527,155527AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorpheniramine poisoning of undetermined intent,"Intoxicación por clorfeniramina, con intención indeterminada",2,True,True,True
118409,118409AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Extrahepatic obstructive biliary disease,enfermedad biliar obstructiva extrahepática,1,True,True,True
155526,155526AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorpheniramine overdose of undetermined intent,"Sobredosis de clorfeniramina, con intención indeterminada",2,True,True,True
118407,118407AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Extrapyramidal syndrome,enfermedad extrapiramidal,1,True,True,True
155525,155525AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorpheniramine adverse reaction,Reacción adversa a la clorfeniramina,2,True,True,True
118403,118403AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Extreme fetal immaturity,inmadurez extrema,1,True,True,True
155524,155524AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chloroxylenol adverse reaction,Reacción adversa al cloroxilenol,1,True,True,True
1184,1184AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,More than two doses,Más de dos dosis,1,True,True,True
155523,155523AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorothiazide poisoning of undetermined intent,"Intoxicación por clorotiazida, con intención indeterminada",1,True,True,True
118394,118394AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Accommodative strain,Tensión acomodativa,1,True,True,True
155522,155522AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorothiazide overdose of undetermined intent,"Sobredosis de clorotiazida, con intención indeterminada",2,True,True,True
155521,155521AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Chlorothiazide adverse reaction,Reacción adversa a la clorotiazida,1,True,True,True
